layer,probe,auc_mean,auc_std,ap_mean,ap_std,acc_mean,f1_mean
8,RandomForest,0.7540136868808579,0.021927985148815863,0.8818673612453635,0.018864199963283562,0.7505050505050505,0.8484143537087544
8,GradBoosting,0.7123093394002682,0.007622820756260681,0.8580588229295479,0.002922307718122817,0.7585371790191067,0.8503558183298132
8,ExtraTrees,0.7617634912429357,0.002795519725516661,0.8843861456008008,0.005976625790900026,0.7565169769989047,0.8529957038700822
8,NN-DeepLinear,0.7934313595928658,0.02526915819658968,0.9016800590930919,0.015962526835018587,0.7163076548618718,0.7769014852213907
8,NN-Residual,0.7857116944835288,0.009574080964432494,0.896718422699327,0.007556077560655207,0.7565413167822806,0.8273538710062539
8,NN-Attention,0.7249647808552963,0.031072540056527827,0.8694810549917346,0.0244968982593365,0.6761470122915906,0.745679924627293
8,NN-Bottleneck,0.7933947584584248,0.02636217253735439,0.8966273390619358,0.008539015434551234,0.7122915906048436,0.7826443580567698
8,NN-LayerNorm,0.7893328638886946,0.010644050167133252,0.896555939851745,0.010204570554004483,0.7324571011318,0.8101166808639748
9,LogisticReg,0.7708962894439306,0.007053219256112026,0.8950910224194771,0.0051591671488758475,0.7545576244371425,0.8359874327240936
9,Ridge,0.7550380219926393,0.002048555008459979,0.8839598327122462,0.010302576390959878,0.7504685408299866,0.8490040770874868
9,LinearSVC,0.6893114322509762,0.11601287815696606,0.8562923246218778,0.059588304715306725,0.7203237191188999,0.8374255758243897
9,SGD,0.656319364008323,0.033391303053043976,0.7902599374716548,0.018052659484852733,0.7706705610320069,0.8520815508290346
9,LDA,0.7535158574684885,0.019430760676390716,0.8749777649614972,0.01277167313721945,0.7364488256054521,0.821498367687492
9,GaussianNB,0.7254615143929911,0.045237916398692894,0.8402677699519853,0.032772118668814604,0.7142874528416697,0.7911000961213369
9,RBF-SVM,0.7917303137721324,0.010699547662280371,0.9072098623763791,0.009643235856604601,0.7665814774248508,0.8574526634228127
9,KNN,0.7104182591939027,0.032207757364932824,0.8314879794191476,0.020106749720278462,0.7383594986004626,0.8304061540374136
9,RandomForest,0.7628277475035651,0.013957237932759192,0.8868023832398557,0.001878918914424541,0.7545089448703907,0.8512376600872843
9,GradBoosting,0.7853355989327585,0.006247718244970506,0.890003129068051,0.004480542520082836,0.7867348180601192,0.8661566882740045
9,ExtraTrees,0.7586846232480041,0.012538864608124435,0.8811693671147799,0.00782674748029319,0.7605208713642448,0.8546471238369673
9,NN-DeepLinear,0.7833226768968458,0.022493249989336078,0.9030649115522108,0.014382878445447606,0.6941219423147134,0.7630961876244896
9,NN-Residual,0.8048932369740989,0.015146244304811249,0.9030756595185957,0.007410824478509961,0.7464524765729585,0.8172319699972398
9,NN-Attention,0.6952135109362895,0.014518872669383046,0.8307027469388127,0.010196271764100706,0.6941706218814652,0.772324388317433
9,NN-Bottleneck,0.7871277804985701,0.023794789674015496,0.8825885666957743,0.010545622277842222,0.7324449312401119,0.8028849980363068
9,NN-LayerNorm,0.8071006092847254,0.01977324371198668,0.9096491090153286,0.007355478022455587,0.7384568577339662,0.8134061216234153
10,LogisticReg,0.7586182391550516,0.005652164943064754,0.8801608724578588,0.016747649776315036,0.7545332846537667,0.838555000853388
10,Ridge,0.7256928519172084,0.0006631022041318263,0.8618591534092688,0.004305087453086258,0.7424850918826822,0.8451174613262838
10,LinearSVC,0.6791938421992295,0.10981235604516272,0.855606680360542,0.05797622764125541,0.7203237191188999,0.8374255758243897
10,SGD,0.6378510469867873,0.01674505644299073,0.7814038632220397,0.008399439358173437,0.7384203480589022,0.8265838568699118
