layer,probe,auc_mean,auc_std,ap_mean,ap_std,acc_mean,f1_mean
5,GradBoosting,0.7288541837337582,0.008354765438301763,0.9219633028086598,0.006627011603315116,0.834006685424332,0.9078841616758705
5,ExtraTrees,0.7705068864163328,0.02837208784689416,0.9378963478566605,0.012716253911169314,0.8359906692638819,0.9102818521714121
5,NN-DeepLinear,0.7692386463500007,0.03979272987102119,0.9335374785866009,0.013346107305880645,0.681913281869995,0.7769349179098849
5,NN-Residual,0.774914230106598,0.02578287405200752,0.9313633537296262,0.004899069639108313,0.7380540124570137,0.8232166190181457
5,NN-Attention,0.7722201121090705,0.029513288759430656,0.9334536655263733,0.010125827009662148,0.7120938845201165,0.8013578873645614
5,NN-Bottleneck,0.7855411323115421,0.02297579338584251,0.93665628710077,0.008723070388309885,0.7257773609407691,0.8123267778274584
5,NN-LayerNorm,0.8041510890666349,0.022699905904620694,0.9409182173715811,0.0088679688088045,0.749897794771902,0.8339709341129796
6,LogisticReg,0.7536374627006469,0.030504294772544713,0.9278506453147832,0.00617471685667085,0.8399586369429816,0.9071297240740067
6,Ridge,0.7619686859208286,0.01755600476126251,0.9295359977652451,0.01500468754221409,0.831998653295818,0.9082960669647976
6,LinearSVC,0.5461295559825432,0.11867159701482635,0.8645588720224625,0.04240767307007765,0.831998653295818,0.9082960669647976
6,SGD,0.6187553063139551,0.018872108848937565,0.8666929740048444,0.006120150044406171,0.8319746050068537,0.902985312899106
6,LDA,0.7380884112585707,0.034112682512329275,0.9158608481603453,0.019209005113694198,0.8220065892311762,0.8944041812268614
6,GaussianNB,0.67880447195039,0.07242586381470147,0.8922727605429578,0.02946141372940936,0.49404804848135053,0.5914129421298258
6,RBF-SVM,0.795880686754944,0.024759771707651517,0.940105792943608,0.01444856409363438,0.8399826852319457,0.912280701754386
6,KNN,0.6547342871044778,0.0554846352312099,0.8803164389749548,0.017481320570909502,0.8279705648943078,0.9011902330514209
6,RandomForest,0.6971367005774262,0.014335902274700392,0.9125166772139823,0.008556294351172989,0.8359906692638819,0.9098897166668101
6,GradBoosting,0.7166000119159331,0.03148704918846843,0.9221156038335035,0.012071301228026606,0.8180025491186301,0.8982189272879325
6,ExtraTrees,0.753162687241511,0.004078502104934641,0.9250384504680271,0.005358503804646159,0.8399826852319457,0.9120919019402812
6,NN-DeepLinear,0.7982551846721379,0.04022077718430586,0.944107831009274,0.013579157961704414,0.6038525358920713,0.6997354497354498
6,NN-Residual,0.7989856561955405,0.04151947951138812,0.9398964092507157,0.018419638132028734,0.7198735060000482,0.806949664526365
6,NN-Attention,0.720786724657541,0.038959046843819324,0.9223886037277103,0.007496296544697594,0.7259336748190366,0.8221158129784657
6,NN-Bottleneck,0.7973279761284141,0.011404033708287199,0.9354898096231872,0.0095559893272345,0.6799653704638914,0.7686521547973012
6,NN-LayerNorm,0.8000202322613958,0.023100076725626043,0.941503647285677,0.010125849850284429,0.7520140442007551,0.8348005070199277
7,LogisticReg,0.7756720089766697,0.025377690230124587,0.9339158381094811,0.01314494645780045,0.834006685424332,0.9033353848356275
7,Ridge,0.7912905700284493,0.0012693957074321645,0.9441881307777841,0.00938561415763809,0.831998653295818,0.9082960669647976
7,LinearSVC,0.5644385113027591,0.11724550473015914,0.8762462269387633,0.04366592493015923,0.831998653295818,0.9082960669647976
7,SGD,0.6199630357825541,0.033721009662504194,0.8671504246416749,0.010575186347621406,0.8339826371353678,0.904296535971052
7,LDA,0.7957267726191718,0.009688731922995722,0.9399326189078282,0.006016704244032057,0.8299665728783396,0.8993286543789655
7,GaussianNB,0.6900547884673628,0.06517486189277011,0.896283627622779,0.02728602474753293,0.5240723372532043,0.6267196506860296
7,RBF-SVM,0.8014070110371331,0.02353412918589656,0.9425226646332302,0.014828342669687758,0.8399826852319457,0.912280701754386
7,KNN,0.6972282422509197,0.04294583490893168,0.8949337484317699,0.01555362512565784,0.8299425245893755,0.9014876596011657
7,RandomForest,0.7129544811355885,0.031688585273667726,0.9200532383842824,0.013742654109890734,0.8359906692638819,0.9102818521714121
7,GradBoosting,0.7422111999841121,0.03352128661158739,0.9221636224748333,0.013634130228673796,0.8440107736334559,0.9129348934707883
7,ExtraTrees,0.7920052157032139,0.007033193848230217,0.9388876787267266,0.003460229369306515,0.83399466127985,0.909288959568105
7,NN-DeepLinear,0.8057467069822403,0.020808576958289422,0.9459000163705076,0.013595456203683253,0.7138494096145059,0.8006938616951684
7,NN-Residual,0.791375595176033,0.03288000555624528,0.9420484478932772,0.015290699982020695,0.7779741721376524,0.8573605286184112
7,NN-Attention,0.7350498483201017,0.04095535825610273,0.922909482512894,0.010607218141488687,0.7400259721520813,0.831309714661546
7,NN-Bottleneck,0.8054345343600895,0.010165082290689043,0.947267766705065,0.004848636977699185,0.7717576894403964,0.8494374557816086
7,NN-LayerNorm,0.8174925897791083,0.026727423461326134,0.9502719794087029,0.011713766807175032,0.7798018420989347,0.8571586321659863
8,LogisticReg,0.7843501596238537,0.014536758385813229,0.9373228550153389,0.005239066839198879,0.8399586369429816,0.9082821602897182
8,Ridge,0.7826850320985447,0.018723597689053132,0.9416723535732889,0.0030060238177625383,0.831998653295818,0.9082960669647976
8,LinearSVC,0.5088482009423517,0.14623608171029967,0.8453022187518003,0.06546680058511355,0.831998653295818,0.9082960669647976
8,SGD,0.6104650441137772,0.012733468024179944,0.8641543696523836,0.004132003533162947,0.83399466127985,0.9046919609971275
8,LDA,0.7433003907433059,0.037279559806540394,0.9193319476148117,0.014960704527082477,0.8039823966524783,0.8832810563143688
8,GaussianNB,0.7016275178614872,0.06698996378856535,0.8953664507225568,0.027189961588744423,0.5660366014958037,0.6727406205954507
8,RBF-SVM,0.8114843528903585,0.01701714596099004,0.9485677256733375,0.00844498236672797,0.8399826852319457,0.912280701754386
8,KNN,0.7159036745758672,0.02748985884095134,0.901570736954195,0.009140601250648204,0.821994565086694,0.8956558434721927
8,RandomForest,0.7030350874579838,0.03178141332298537,0.9122272740766206,0.016611019758571925,0.8379866772479138,0.910889141458297
8,GradBoosting,0.68485025644081,0.0628204034874455,0.9033092744548785,0.02649314190533288,0.8300026453117861,0.9048382815758541
8,ExtraTrees,0.7561733222117958,0.02514600817701551,0.9293052842698662,0.012635860960472124,0.83399466127985,0.9090882945067588
8,NN-DeepLinear,0.7983892389194235,0.009638170327116842,0.9475772288399359,0.0038193281245802514,0.7019936031551355,0.792119807208453
8,NN-Residual,0.7880161709142003,0.031615616568721645,0.9306894888083486,0.013235786042667216,0.7879662362022941,0.8653853921959668
8,NN-Attention,0.6980030882126598,0.018431517722640418,0.9117914424721526,0.005994763246292294,0.6298848086958614,0.7307270388512105
8,NN-Bottleneck,0.7959210271534326,0.02289847490706838,0.9449640271313932,0.009710831793075386,0.7277372964913545,0.8098192515240146
8,NN-LayerNorm,0.8055965165755593,0.02328951723725679,0.9408789226977449,0.012124717484722623,0.803874179352139,0.8747793648295786
9,LogisticReg,0.7766960344767663,0.0012017056433444317,0.9294751267383661,0.0019458965190890275,0.8479667171680735,0.9122605363984674
9,Ridge,0.7814419272035787,0.015650168239573388,0.9300803285091938,0.010381280081403188,0.834006685424332,0.9092948510537329
9,LinearSVC,0.5993801232306081,0.07127420631346612,0.8871094953523212,0.025848898921278993,0.831998653295818,0.9082960669647976
9,SGD,0.595066183078382,0.006098027984406273,0.8594870385131888,0.0021380639322785763,0.8399947093764277,0.9092872736217444
9,LDA,0.7652809429475053,0.004095346559113648,0.927712009926649,0.00581160418848233,0.8320106774403001,0.8999926194151296
9,GaussianNB,0.7113836880805914,0.06842558748855711,0.8987277050242795,0.027268128754975526,0.6440973474737273,0.7487563999902939
9,RBF-SVM,0.806161902775916,0.004451190876244193,0.9426994285955029,0.004512293796987011,0.8419907173604598,0.9130913091309131
9,KNN,0.7233846463202109,0.03900354912166075,0.9062056990902613,0.01332103878233845,0.8159704687011519,0.8925769106756235
9,RandomForest,0.7061431600061566,0.0367220180270241,0.9095428297108147,0.02029752896615464,0.8359906692638819,0.9096783625730994
9,GradBoosting,0.7340754725412216,0.0203316994546518,0.9231408975345747,0.0094407978496706,0.8239785489262439,0.902023285744216
9,ExtraTrees,0.7584274195550392,0.022005685343000337,0.9297316808628611,0.008389951163680529,0.83399466127985,0.9090882945067588
9,NN-DeepLinear,0.7998694212331997,0.00579997340330335,0.9468994531424407,0.0023386449194769455,0.6698410408099464,0.7629091158575566
